id,text,label
1403,Director க்கு 1st நன்றி......ரொம்ப நாள் கழிச்சி ஒரு நல்ல சிரிப்பு படம் பாக்க பொரோம்ன்ற நம்பிக்கை இந்த trailer பாத்ததும் வந்துடுச்சி.....,Not_offensive
1404,இளையதளபதி புரட்சிதளபதி இளைய #சூப்பர்ஸ்டார்  இன்னும் எத்தனை எழுத்துக்கள் வந்தாலும்🤘 நின்னு அடிக்கும் இரண்டே எழுத்து  தல,Not_offensive
1405,Comali trailer nallarukuna like pannu ka,Not_offensive
1406,Pls take alaudin 2 ... My fav movie,Not_offensive
1407,Suriya fans elarum athigama comment pannunga,Not_offensive
1408,Thala ungaluku edu enai yevarum ellai tamil cinemavirke yendrum nengalthan chella pillai vera level thala nenga,Not_offensive
1409,இந்த படத்த வசூல் ரீதியாகவும் வெற்றி பெற வைப்போம்டா...  திரௌபதி 🦁,Not_offensive
1410,What a bgm vera level tralior summa therika vidringa,Not_offensive
1411,Trailer semma ya iruku wishes by rajini fans,Not_offensive
1412,சிறப்பு மிக சிறப்பு ஒரு ஆண்மையுள்ள இயக்குனர் தான் இவர்.,Not_offensive
1413,"Trailer Semma ,  Trailer pakka vantha Thalapathy fans mattum like pottu du ponga",Not_offensive
1414,ஜாதி இல்ல மயிரு இல்லன்னு சொல்ற தமிழன்ஸ் இருக்கீங்களா...  கமெண்ட் பூராம் சாதி சங்கங்கள் சவுண்ட் கூடுதலா இருக்கு...  செத்து போங்கடா ஜாதிக்காக...  மானங்கெட்ட ஜாதிவெறி பிய்ய திங்குற நாய்களா...  உம் பிள்ளையை ஒழுங்கா வளர்க்க முடிலனா தூக்கில தொங்குடா...,Not_offensive
1415,6 different looks  உனக்கு நிகர் நீயே‌ தலைவா,Not_offensive
1416,Yen da ipdi jaadhi veri pudichi alairega... Ipodha jaadhi veri la konjam adanguna mare irundhuchi... Adhukulla thirumba kombi seevi vida ipo indha mare padam veraya...  yapo dha therundhuviga yen makkalay???,Offensive_Targeted_Insult_Group
1417,Entha music padathu ila ethuko  vishiyathu use panirupanga antha trailer ila ah eruku,Offensive_Targeted_Insult_Group
1418,திரெளபதி படத்திற்கு தடை வந்தால்....  படிப்பிலிருந்து வேலைக்கு சேர்வது வரை  வழங்கப்படும் அனைத்து சலுகைக்கும் தடை வரும்,Not_offensive
1419,"Evana pakka Chinna paiyan marri irukkan ,,,,,,F*** girl",Not_offensive
1420,Otha sivakarthikyan Ellam hero waaa??? Nadikveeee theriyathu,Offensive_Targeted_Insult_Individual
1421,Maranam...massu maranam.toughu tharanaum...adhuku avan dhaan porandhu varum....semma thalaivaa,Not_offensive
1422,50k views but 92k likes  YouTube 🤪,Offensive_Untargetede
1423,Amitha bachan movie but tamil la thala panradhu semma,Not_offensive
1424,"பெண் பிள்ளைகளை பெற்ற அனைத்து பெற்றோா்களுக்கும் , சகோதாிகளுடன் பிறந்தவா்களுக்கும் இப்படம் சமா்ப்பணம்...!!!",Not_offensive
1425,Yennada padam release aana aprom TRENDING la varuthu,Not_offensive
1426,அசுரன் படம் பார்த்து சாதிவெறி நாயிங்கள் அதுக்கு எதிரா எடுத்திருக்கிறானுங்க,Offensive_Targeted_Insult_Group
1427,Sema sema sema sema jayam ravi,Not_offensive
1428,உடையார் சமூகம் சார்பாக வாழ்த்துக்கள். இவன் பெரம்பலூர் நத்தமன் உடையார்,Not_offensive
1429,Aravindh swamy evergreen star n great look,Not_offensive
1430,அடேங்கப்பா செம படம் வெற லெவல் லா இருக்கும் ரியலி சூப்பர்,Not_offensive
1431,Edu hit aakum Ella fansinum ee movie oru marupadiyavum,not-Tamil
1432,படத்த மட்டும் ரிலீஸ் பண்ணு தல.... நாங்க ஹிட் pandrom.....,Not_offensive
1433,Vivegam Trailer - Mersal.. All d best Thala & team.. #IlayaThalapathian,Not_offensive
1434,"தேவராட்டம், திரெளபதி போன்ற படங்களை தான் நாங்க எதிர்ப்போம்,, மத்தபடி பரியேறும் பெருமாள், அசுரன்  மாதிரி படம்னா எங்களுக்கு டபுள் ஓகே.. நாடக காதல் மற்றும் திராவிட கம்பெனியினரின் கதறல்கள் ஆரம்பம்..  இது போன்ற ஒரு படத்திற்காக தான் காத்துக்கொண்டு இருக்கின்றோம்.. இயக்குனர் மோகன் அவர்களுக்கு வாழ்த்துக்கள்..",Not_offensive
1435,Seeing Prakash Raj after long time...,Not_offensive
1436,"Thaliva semma ,,,dialogue vera leavel",Not_offensive
1437,Looks likes sethupathy 2 waiting movie mass sa erukanum vjs naa,Not_offensive
1438,எங்க அப்ப மில்டிரிடா கோலி விளாடவா சொல்லிதருவா,Offensive_Targeted_Insult_Group
1439,"intha vj thevangu fans tholla thangala.enda ungalukku ipdi oru padathu kodukkavum mudiyathi atleast anthamathiri padatha troll pannama irunga da,ungalukkellam intha puli ,sura,bhirava thanda crt.poramapudicha pundainga vj fans",Offensive_Targeted_Insult_Other
1440,Ella jaathiyum onnu sentha matum than intha jaathiye ilama oliyum. Comment section la elarum avanga jaathi solli vaalthu solrathe padathoda muthal vetri...,Not_offensive
1441,Sangathamilanin unmaiyana ovvoru rashanum like pannu,Not_offensive
1442,டிரைலர் மிகவும் அருமையாக உள்ளது.......  படம் வெற்றி பெற வாழ்த்துக்கள்.....  நாடார் சமுதாயத்திற்க்காக கிடைத்த வெற்றி.........,Not_offensive
1443,Phoenix Parava Maathiri Erikka Erikka Ezhunthu Varaan How Many People Watch This Diologue,Not_offensive
1444,Best Best Best Best Best Best Best X infinity times,Not_offensive
1445,Bigil ku pee pee ya oooooo oooooo,Offensive_Targeted_Insult_Individual
1446,கண்டவுடன் காதல் செய்யலாம்... கண்டவனையும் காதல் செய்ய கூடாது... தேவராட்டம்(2019) எங்களுக்கு பொண்ணும்(பெண் பிள்ளைகள்) மண்ணும் ஒண்ணு தான்... எது மேல கை வச்சாலும் வெட்டுவோம்... திரௌபதி(2020),Offensive_Targeted_Insult_Group
1447,Padathtu pathtu naanga tha psyco va suthanum     *orae music padam ful ah potu syco akiduvanga.. Ithu vera erkanave keta musiq ah irku   #conform psyco tha,Offensive_Untargetede
1448,Wow semma Surya Annan mass Vera level,Not_offensive
1449,நாகை மாவட்ட நாயுடு சங்கம் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,Not_offensive
1450,#goosebumping.......intha varusam diwali marana mass than....,Not_offensive
1451,THALAIVAR ah kalaichitanga Lama dei komali team unmaiyavey komalidhanda padam mokkanu therinju Thalaivar superstar name ah use panni promotion panra echainga thuuuuu.......,Offensive_Targeted_Insult_Group
1452,Hollywood in Kollywood.. Thank you Shankar Sir!!!,Not_offensive
1453,KEEP WATCHING GUYS!!! THE VIEWS WILL ALL BE ADDED AND IT WILL BE KOLAA MASSSSS VIEWS DO NOT STOP WATCHING I REPEAT DO NOT STOP WATCHINGGG #YOUWILLSEEMYRAGE,Offensive_Targeted_Insult_Group
1454,"ithu entha varushamm 2016, naan arasiyalku varuven  ,hey ithu 1996 , yaaraa emathuraa   semaaa",Offensive_Targeted_Insult_Group
1455,Thalapathi fan.But dislike panna manasu varala,Offensive_Targeted_Insult_Individual
1456,Masss kae Innom masss eatthi vitrukkaan Anirudh... Marana maasss trailer... Enna style yaa... Pakka masssssss,Not_offensive
1457,BGM GVP back   Sema,Not_offensive
1458,Akshey Kumar role Sivakumara panna vituirukalam,Not_offensive
1459,Yogi babu 9kettab vera level thaliva,Not_offensive
1460,Movie  National Award   vanga   THALA RASIGARGAZHIN     manamarndha  vazhthukkal,Not_offensive
1461,தமிழ்நாடு காவல் துறை கவனத்திற்கு  இந்த  5.1k dislikes  செய்தவர்கள் பெயர் பட்டியல் எடுத்து அவர்களின் பின்னணியை விசாரணை செய்தால் உங்களால் எளிதாக நாடு முழுவதும் பாலியல் குற்றங்களில் ஈடுபடும்  மிகப்பெரிய நெட்வொர்க்கை பிடிக்க ஏதுவாக இருக்கும் மேலும் இதில் இருப்பவர்கள் ஏற்கனவே பாலியல் வழக்கில் தொடர்புடைய கைதிகளாகவும் இருக்கலாம் .... தற்போதைய கையிருப்பு இந்த 5300 நபர்கள்   முகாமிட்டிருக்கும் இடம் : திரௌபதி Trailer Dislike,Offensive_Targeted_Insult_Group
1462,Surya is back surya aatam aarambam aaiduchu all surya fans alert,Not_offensive
1463,Ithu 96 sema .anekama bjp rajini mandram antha scene cut pana soli porattam panuvanga padam 100 crore collection confirm,Offensive_Targeted_Insult_Group
1464,BGM super .bgm king na athu Namma ysr thaan.,Not_offensive
1465,best under 7000 rupees mobile,Not_offensive
1466,Me no so so in love love an,not-Tamil
1467,Bigil movie ku tough kudukka KAITHI moviyaala kandippa mudium..... Karthi,Offensive_Targeted_Insult_Individual
1468,Mudugelumbu sidainthum  My game is beyond pain Thala da,Not_offensive
1469,varsan varsan vaa varsan vaa Bairava waiting,Not_offensive
1470,Super Anna love you N G K,Not_offensive
1471,Want to see Ajak mama in underwear,Offensive_Untargetede
1472,இந்த படத்திற்கு எங்கள் முழு ஆதரவு. தேவர் பேரவை.,Not_offensive
1473,மண்ணும் பொண்ணும் முக்கியம்னா மண்ண விக்கிற மாதிரி பொண்ணையும் வித்துருவோம்னு சொல்றீங்களா என்ன ரியல் எஸ்டேட் பிசினஸாடா பன்றீங்க நாமே எல்லோரும்  இந்துதான் நம்புங்க,Not_offensive
1474,Yaaru yaarukellam 0:27 la goosebums start aachu??,Offensive_Untargetede
1475,Mersal ah patha udanyee comment ku vanthuruken...  nenkaaaaa,Offensive_Untargetede
1476,90 S kids school pogum pothu Ayirathil oruvan & pudhupettai release panna epdi hit aagum,Not_offensive
1477,Wonderful movie akshay Kumar fans like here,Not_offensive
1478,bayamkaram ga undhi . !!!you will see my rage,Not_offensive
1479,வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
1480,dear anils itha paarthu mersal aavathinga innum paarka vendiyathu neraya iruku,Offensive_Untargetede
1481,Thala fans apde like ah potu pongapa,Not_offensive
1482,Ithu 96 yara emathuringa I love it,Not_offensive
1483,Trailer samaya erukku but viswasum thaan threatre paapean,Offensive_Untargetede
1484,samma song mudiyave mudiyathu bro paaaa....from thalapathy Vijay fan....,Not_offensive
1485,My Real Hero  Thala Mass  Never Ever Give Up  Thala daaa..aaaaaaaaaaaaaaaaaaaaaaàaaaa,Not_offensive
1486,Thala NKP trailer marana mass,Not_offensive
1487,Aduchutu sethupogada kadasila jaathi ah veachu padam eduthavan arasiyal panravan tha santhosama irrupa,Offensive_Targeted_Insult_Group
